 ['11112110,432,01/01/2009,12/31/2010,5'],
 ['11112110,435,01/01/2009,12/31/2010,5'],
 ['11112110,573,01/01/2009,12/31/2010,0.00'],
 ['11112110,578,01/01/2009,12/31/2010,0.00'],
 ['11112110,601,01/01/2009,12/31/2010,8'],
 ['11112110,606,01/01/2009,12/31/2010,1.257'],
 ['11112110,607,01/01/2009,12/31/2010,0.077'],
 ['11112110,608,01/01/2009,12/31/2010,0.040'],
 ['11112110,609,01/01/2009,12/31/2010,0.020'],
 ['11112110,610,01/01/2009,12/31/2010,0.049'],
 ['11112110,611,01/01/2009,12/31/2010,0.055'],
 ['11112110,612,01/01/2009,12/31/2010,0.175'],
 ['11112110,613,01/01/2009,12/31/2010,0.558'],
 ['11112110,614,01/01/2009,12/31/2010,0.243'],
 ['11112110,617,01/01/2009,12/31/2010,0.508'],
 ['11112110,618,01/01/2009,12/31/2010,0.062'],
 ['11112110,619,01/01/2009,12/31/2010,0.008'],
 ['11112110,620,01/01/2009,12/31/2010,0.000'],
 ['11112110,621,01/01/2009,12/31/2010,0.000'],
 ['11112110,626,01/01/2009,12/31/2010,0.027'],
 ['11112110,627,01/01/2009,12/31/2010,0.000'],
 ['11112110,628,01/01/2009,12/31/2010,0.002'],
 ['11112110,629,01/01/2009,12/31/2010,0.000'],
 ['11112110,630,01/01/2009,12/31/2010,0.000'],
 ['11112110,631,01/01/2009,12/31/2010,0.000'],
 ['11112110,645,01/01/2009,12/31/2010,0.560'],
 ['11112110,646,01/01/2009,12/31/2010,0.073'],
 ['11112120,203,01/01/2009,12/31/2010,3.37'],
 ['11112120,204,01/01/2009,12/31/2010,0.97'],
 ['11112120,205,01/01/2009,12/31/2010,4.99'],
 ['11112120,208,01/01/2009,12/31/2010,42'],
 ['11112120,221,01/01/2009,12/31/2010,0.0'],
 ['11112120,255,01/01/2009,12/31/2010,89.92'],
 ['11112120,262,01/01/2009,12/31/2010,0'],
 ['11112120,263,01/01/2009,12/31/2010,0'],
 ['11112120,269,01/01/2009,12/31/2010,5.20'],
 ['11112120,291,01/01/2009,12/31/2010,0.0'],
 ['11112120,301,01/01/2009,12/31/2010,125'],
 ['11112120,303,01/01/2009,12/31/2010,0.03'],
 ['11112120,304,01/01/2009,12/31/2010,11'],
 ['11112120,305,01/01/2009,12/31/2010,95'],
 ['11112120,306,01/01/2009,12/31/2010,150'],
 ['11112120,307,01/01/2009,12/31/2010,44'],
 ['11112120,309,01/01/2009,12/31/2010,0.42'],
 ['11112120,312,01/01/2009,12/31/2010,0.010'],
 ['11112120,317,01/01/2009,12/31/2010,3.3'],
 ['11112120,319,01/01/2009,12/31/2010,58'],
 ['11112120,320,01/01/2009,12/31/2010,58'],
 ['11112120,321,01/01/2009,12/31/2010,2'],
 ['11112120,322,01/01/2009,12/31/2010,0'],
 ['11112120,323,01/01/2009,12/31/2010,0.01'],
 ['11112120,328,01/01/2009,12/31/2010,1.2'],
 ['11112120,334,01/01/2009,12/31/2010,0'],
 ['11112120,337,01/01/2009,12/31/2010,0'],
 ['11112120,338,01/01/2009,12/31/2010,0'],
 ['11112120,401,01/01/2009,12/31/2010,0.0'],
 ['11112120,404,01/01/2009,12/31/2010,0.020'],
 ['11112120,405,01/01/2009,12/31/2010,0.185'],
 ['11112120,406,01/01/2009,12/31/2010,0.093'],
 ['11112120,415,01/01/2009,12/31/2010,0.037'],
 ['11112120,417,01/01/2009,12/31/2010,5'],
 ['11112120,418,01/01/2009,12/31/2010,0.47'],
 ['11112120,421,01/01/2009,12/31/2010,17.7'],
 ['11112120,430,01/01/2009,12/31/2010,0.1'],
 ['11112120,431,01/01/2009,12/31/2010,0'],
 ['11112120,432,01/01/2009,12/31/2010,5'],
 ['11112120,435,01/01/2009,12/31/2010,5'],
 ['11112120,573,01/01/2009,12/31/2010,0.00'],
 ['11112120,578,01/01/2009,12/31/2010,0.00'],
 ['11112120,601,01/01/2009,12/31/2010,5'],
 ['11112120,606,01/01/2009,12/31/2010,0.633'],
 ['11112120,607,01/01/2009,12/31/2010,0.024'],
 ['11112120,608,01/01/2009,12/31/2010,0.018'],
 ['11112120,609,01/01/2009,12/31/2010,0.013'],
 ['11112120,610,01/01/2009,12/31/2010,0.027'],
 ['11112120,611,01/01/2009,12/31/2010,0.029'],
 ['11112120,612,01/01/2009,12/31/2010,0.091'],
 ['11112120,613,01/01/2009,12/31/2010,0.287'],
 ['11112120,614,01/01/2009,12/31/2010,0.126'],
 ['11112120,617,01/01/2009,12/31/2010,0.250'],
 ['11112120,618,01/01/2009,12/31/2010,0.030'],
 ['11112120,619,01/01/2009,12/31/2010,0.004'],
 ['11112120,620,01/01/2009,12/31/2010,0.000'],
 ['11112120,621,01/01/2009,12/31/2010,0.000'],
 ['11112120,626,01/01/2009,12/31/2010,0.017'],
 ['11112120,627,01/01/2009,12/31/2010,0.000'],
 ['11112120,628,01/01/2009,12/31/2010,0.000'],
 ['11112120,629,01/01/2009,12/31/2010,0.000'],
 ['11112120,630,01/01/2009,12/31/2010,0.000'],
 ['11112120,631,01/01/2009,12/31/2010,0.000'],
 ['11112120,645,01/01/2009,12/31/2010,0.277'],
 ['11112120,646,01/01/2009,12/31/2010,0.035'],
 ['11112130,203,01/01/2009,12/31/2010,3.30'],
 ['11112130,204,01/01/2009,12/31/2010,1.98'],
 ['11112130,205,01/01/2009,12/31/2010,4.80'],
 ['11112130,208,01/01/2009,12/31/2010,50'],
 ['11112130,221,01/01/2009,12/31/2010,0.0'],
 ['11112130,255,01/01/2009,12/31/2010,89.21'],
 ['11112130,262,01/01/2009,12/31/2010,0'],
 ['11112130,263,01/01/2009,12/31/2010,0'],
 ['11112130,269,01/01/2009,12/31/2010,5.06'],
 ['11112130,291,01/01/2009,12/31/2010,0.0'],
 ['11112130,301,01/01/2009,12/31/2010,120'],
 ['11112130,303,01/01/2009,12/31/2010,0.02'],
 ['11112130,304,01/01/2009,12/31/2010,11'],
 ['11112130,305,01/01/2009,12/31/2010,92'],
 ['11112130,306,01/01/2009,12/31/2010,140'],
 ['11112130,307,01/01/2009,12/31/2010,47'],
 ['11112130,309,01/01/2009,12/31/2010,0.48'],
 ['11112130,312,01/01/2009,12/31/2010,0.006'],
 ['11112130,317,01/01/2009,12/31/2010,2.5'],
 ['11112130,319,01/01/2009,12/31/2010,55'],
 ['11112130,320,01/01/2009,12/31/2010,55'],
 ['11112130,321,01/01/2009,12/31/2010,4'],
 ['11112130,322,01/01/2009,12/31/2010,0'],
 ['11112130,323,01/01/2009,12/31/2010,0.03'],
 ['11112130,328,01/01/2009,12/31/2010,1.2'],
 ['11112130,334,01/01/2009,12/31/2010,0'],
 ['11112130,337,01/01/2009,12/31/2010,0'],
 ['11112130,338,01/01/2009,12/31/2010,0'],
 ['11112130,401,01/01/2009,12/31/2010,0.2'],
 ['11112130,404,01/01/2009,12/31/2010,0.039'],
 ['11112130,405,01/01/2009,12/31/2010,0.185'],
 ['11112130,406,01/01/2009,12/31/2010,0.092'],
 ['11112130,415,01/01/2009,12/31/2010,0.038'],
 ['11112130,417,01/01/2009,12/31/2010,5'],
 ['11112130,418,01/01/2009,12/31/2010,0.53'],
 ['11112130,421,01/01/2009,12/31/2010,16.4'],
 ['11112130,430,01/01/2009,12/31/2010,0.2'],
 ['11112130,431,01/01/2009,12/31/2010,0'],
 ['11112130,432,01/01/2009,12/31/2010,5'],
 ['11112130,435,01/01/2009,12/31/2010,5'],
 ['11112130,573,01/01/2009,12/31/2010,0.00'],
 ['11112130,578,01/01/2009,12/31/2010,0.00'],
 ['11112130,601,01/01/2009,12/31/2010,8'],
 ['11112130,606,01/01/2009,12/31/2010,1.257'],
 ['11112130,607,01/01/2009,12/31/2010,0.077'],
 ['11112130,608,01/01/2009,12/31/2010,0.040'],
 ['11112130,609,01/01/2009,12/31/2010,0.020'],
 ['11112130,610,01/01/2009,12/31/2010,0.049'],
 ['11112130,611,01/01/2009,12/31/2010,0.055'],
 ['11112130,612,01/01/2009,12/31/2010,0.175'],
 ['11112130,613,01/01/2009,12/31/2010,0.558'],
 ['11112130,614,01/01/2009,12/31/2010,0.243'],
 ['11112130,617,01/01/2009,12/31/2010,0.508'],
 ['11112130,618,01/01/2009,12/31/2010,0.062'],
 ['11112130,619,01/01/2009,12/31/2010,0.008'],
 ['11112130,620,01/01/2009,12/31/2010,0.000'],
 ['11112130,621,01/01/2009,12/31/2010,0.000'],
 ['11112130,626,01/01/2009,12/31/2010,0.027'],
 ['11112130,627,01/01/2009,12/31/2010,0.000'],
 ['11112130,628,01/01/2009,12/31/2010,0.002'],
 ['11112130,629,01/01/2009,12/31/2010,0.000'],
 ['11112130,630,01/01/2009,12/31/2010,0.000'],
 ['11112130,631,01/01/2009,12/31/2010,0.000'],
 ['11112130,645,01/01/2009,12/31/2010,0.560'],
 ['11112130,646,01/01/2009,12/31/2010,0.073'],
 ['11112210,203,01/01/2009,12/31/2010,3.37'],
 ['11112210,204,01/01/2009,12/31/2010,0.97'],
 ['11112210,205,01/01/2009,12/31/2010,4.99'],
 ['11112210,208,01/01/2009,12/31/2010,42'],
 ['11112210,221,01/01/2009,12/31/2010,0.0'],
 ['11112210,255,01/01/2009,12/31/2010,89.92'],
 ['11112210,262,01/01/2009,12/31/2010,0'],
 ['11112210,263,01/01/2009,12/31/2010,0'],
 ['11112210,269,01/01/2009,12/31/2010,5.20'],
 ['11112210,291,01/01/2009,12/31/2010,0.0'],
 ['11112210,301,01/01/2009,12/31/2010,125'],
 ['11112210,303,01/01/2009,12/31/2010,0.03'],
 ['11112210,304,01/01/2009,12/31/2010,11'],
 ['11112210,305,01/01/2009,12/31/2010,95'],
 ['11112210,306,01/01/2009,12/31/2010,150'],
 ['11112210,307,01/01/2009,12/31/2010,44'],
 ['11112210,309,01/01/2009,12/31/2010,0.42'],
 ['11112210,312,01/01/2009,12/31/2010,0.010'],
 ['11112210,317,01/01/2009,12/31/2010,3.3'],
 ['11112210,319,01/01/2009,12/31/2010,58'],
 ['11112210,320,01/01/2009,12/31/2010,58'],
 ['11112210,321,01/01/2009,12/31/2010,2'],
 ['11112210,322,01/01/2009,12/31/2010,0'],
 ['11112210,323,01/01/2009,12/31/2010,0.01'],
 ['11112210,328,01/01/2009,12/31/2010,1.2'],
 ['11112210,334,01/01/2009,12/31/2010,0'],
 ['11112210,337,01/01/2009,12/31/2010,0'],
 ['11112210,338,01/01/2009,12/31/2010,0'],
 ['11112210,401,01/01/2009,12/31/2010,0.0'],
 ['11112210,404,01/01/2009,12/31/2010,0.020'],
 ['11112210,405,01/01/2009,12/31/2010,0.185'],
 ['11112210,406,01/01/2009,12/31/2010,0.093'],
 ['11112210,415,01/01/2009,12/31/2010,0.037'],
 ['11112210,417,01/01/2009,12/31/2010,5'],
 ['11112210,418,01/01/2009,12/31/2010,0.47'],
 ['11112210,421,01/01/2009,12/31/2010,17.7'],
 ['11112210,430,01/01/2009,12/31/2010,0.1'],
 ['11112210,431,01/01/2009,12/31/2010,0'],
 ['11112210,432,01/01/2009,12/31/2010,5'],
 ['11112210,435,01/01/2009,12/31/2010,5'],
 ['11112210,573,01/01/2009,12/31/2010,0.00'],
 ['11112210,578,01/01/2009,12/31/2010,0.00'],
 ['11112210,601,01/01/2009,12/31/2010,5'],
 ['11112210,606,01/01/2009,12/31/2010,0.633'],
 ['11112210,607,01/01/2009,12/31/2010,0.024'],
 ['11112210,608,01/01/2009,12/31/2010,0.018'],
 ['11112210,609,01/01/2009,12/31/2010,0.013'],
 ['11112210,610,01/01/2009,12/31/2010,0.027'],
 ['11112210,611,01/01/2009,12/31/2010,0.029'],
 ['11112210,612,01/01/2009,12/31/2010,0.091'],
 ['11112210,613,01/01/2009,12/31/2010,0.287'],
 ['11112210,614,01/01/2009,12/31/2010,0.126'],
 ['11112210,617,01/01/2009,12/31/2010,0.250'],
 ['11112210,618,01/01/2009,12/31/2010,0.030'],
 ['11112210,619,01/01/2009,12/31/2010,0.004'],
 ['11112210,620,01/01/2009,12/31/2010,0.000'],
 ['11112210,621,01/01/2009,12/31/2010,0.000'],
 ['11112210,626,01/01/2009,12/31/2010,0.017'],
 ['11112210,627,01/01/2009,12/31/2010,0.000'],
 ['11112210,628,01/01/2009,12/31/2010,0.000'],
 ['11112210,629,01/01/2009,12/31/2010,0.000'],
 ['11112210,630,01/01/2009,12/31/2010,0.000'],
 ['11112210,631,01/01/2009,12/31/2010,0.000'],
 ['11112210,645,01/01/2009,12/31/2010,0.277'],
 ['11112210,646,01/01/2009,12/31/2010,0.035'],
 ['11113000,203,01/01/2009,12/31/2010,3.37'],
 ['11113000,204,01/01/2009,12/31/2010,0.08'],
 ['11113000,205,01/01/2009,12/31/2010,4.96'],
 ['11113000,208,01/01/2009,12/31/2010,34'],
 ['11113000,221,01/01/2009,12/31/2010,0.0'],
 ['11113000,255,01/01/2009,12/31/2010,90.84'],
 ['11113000,262,01/01/2009,12/31/2010,0'],
 ['11113000,263,01/01/2009,12/31/2010,0'],
 ['11113000,269,01/01/2009,12/31/2010,5.09'],
 ['11113000,291,01/01/2009,12/31/2010,0.0'],
 ['11113000,301,01/01/2009,12/31/2010,122'],
 ['11113000,303,01/01/2009,12/31/2010,0.03'],
 ['11113000,304,01/01/2009,12/31/2010,11'],
 ['11113000,305,01/01/2009,12/31/2010,101'],
 ['11113000,306,01/01/2009,12/31/2010,156'],
 ['11113000,307,01/01/2009,12/31/2010,42'],
 ['11113000,309,01/01/2009,12/31/2010,0.42'],
 ['11113000,312,01/01/2009,12/31/2010,0.013'],
 ['11113000,317,01/01/2009,12/31/2010,3.1'],
 ['11113000,319,01/01/2009,12/31/2010,61'],
 ['11113000,320,01/01/2009,12/31/2010,61'],
 ['11113000,321,01/01/2009,12/31/2010,0'],
 ['11113000,322,01/01/2009,12/31/2010,0'],
 ['11113000,323,01/01/2009,12/31/2010,0.01'],
 ['11113000,328,01/01/2009,12/31/2010,1.2'],
 ['11113000,334,01/01/2009,12/31/2010,0'],
 ['11113000,337,01/01/2009,12/31/2010,0'],
 ['11113000,338,01/01/2009,12/31/2010,0'],
 ['11113000,401,01/01/2009,12/31/2010,0.0'],
 ['11113000,404,01/01/2009,12/31/2010,0.045'],
 ['11113000,405,01/01/2009,12/31/2010,0.182'],
 ['11113000,406,01/01/2009,12/31/2010,0.094'],
 ['11113000,415,01/01/2009,12/31/2010,0.037'],
 ['11113000,417,01/01/2009,12/31/2010,5'],
 ['11113000,418,01/01/2009,12/31/2010,0.50'],
 ['11113000,421,01/01/2009,12/31/2010,15.6'],
 ['11113000,430,01/01/2009,12/31/2010,0.0'],
 ['11113000,431,01/01/2009,12/31/2010,0'],
 ['11113000,432,01/01/2009,12/31/2010,5'],
 ['11113000,435,01/01/2009,12/31/2010,5'],
 ['11113000,573,01/01/2009,12/31/2010,0.00'],
 ['11113000,578,01/01/2009,12/31/2010,0.00'],
 ['11113000,601,01/01/2009,12/31/2010,2'],
 ['11113000,606,01/01/2009,12/31/2010,0.056'],
 ['11113000,607,01/01/2009,12/31/2010,0.004'],
 ['11113000,608,01/01/2009,12/31/2010,0.000'],
 ['11113000,609,01/01/2009,12/31/2010,0.001'],
 ['11113000,610,01/01/2009,12/31/2010,0.002'],
 ['11113000,611,01/01/2009,12/31/2010,0.001'],
 ['11113000,612,01/01/2009,12/31/2010,0.008'],
 ['11113000,613,01/01/2009,12/31/2010,0.025'],
 ['11113000,614,01/01/2009,12/31/2010,0.009'],
 ['11113000,617,01/01/2009,12/31/2010,0.018'],
 ['11113000,618,01/01/2009,12/31/2010,0.002'],
 ['11113000,619,01/01/2009,12/31/2010,0.001'],
 ['11113000,620,01/01/2009,12/31/2010,0.000'],
 ['11113000,621,01/01/2009,12/31/2010,0.000'],
 ['11113000,626,01/01/2009,12/31/2010,0.003'],
 ['11113000,627,01/01/2009,12/31/2010,0.000'],
 ['11113000,628,01/01/2009,12/31/2010,0.000'],
 ['11113000,629,01/01/2009,12/31/2010,0.000'],
 ['11113000,630,01/01/2009,12/31/2010,0.000'],
 ['11113000,631,01/01/2009,12/31/2010,0.000'],
 ['11113000,645,01/01/2009,12/31/2010,0.022'],
 ['11113000,646,01/01/2009,12/31/2010,0.003'],
 ['11114000,203,01/01/2009,12/31/2010,3.33'],
 ['11114000,204,01/01/2009,12/31/2010,3.40'],
 ['11114000,205,01/01/2009,12/31/2010,4.74'],
 ['11114000,208,01/01/2009,12/31/2010,63'],
 ['11114000,221,01/01/2009,12/31/2010,0.0'],
 ['11114000,255,01/01/2009,12/31/2010,87.73'],
 ['11114000,262,01/01/2009,12/31/2010,0'],
 ['11114000,263,01/01/2009,12/31/2010,0'],
 ['11114000,269,01/01/2009,12/31/2010,4.74'],
 ['11114000,291,01/01/2009,12/31/2010,0.0'],
 ['11114000,301,01/01/2009,12/31/2010,128'],
 ['11114000,303,01/01/2009,12/31/2010,0.05'],
 ['11114000,304,01/01/2009,12/31/2010,13'],
 ['11114000,305,01/01/2009,12/31/2010,97'],
 ['11114000,306,01/01/2009,12/31/2010,139'],
 ['11114000,307,01/01/2009,12/31/2010,57'],
 ['11114000,309,01/01/2009,12/31/2010,0.36'],
 ['11114000,312,01/01/2009,12/31/2010,0.010'],
 ['11114000,317,01/01/2009,12/31/2010,2.0'],
 ['11114000,319,01/01/2009,12/31/2010,2'],
 ['11114000,320,01/01/2009,12/31/2010,2'],
 ['11114000,321,01/01/2009,12/31/2010,0'],
 ['11114000,322,01/01/2009,12/31/2010,0'],
 ['11114000,323,01/01/2009,12/31/2010,0.13'],
 ['11114000,328,01/01/2009,12/31/2010,0.0'],
 ['11114000,334,01/01/2009,12/31/2010,0'],
 ['11114000,337,01/01/2009,12/31/2010,0'],
 ['11114000,338,01/01/2009,12/31/2010,0'],
 ['11114000,401,01/01/2009,12/31/2010,0.9'],
 ['11114000,404,01/01/2009,12/31/2010,0.030'],
 ['11114000,405,01/01/2009,12/31/2010,0.123'],
 ['11114000,406,01/01/2009,12/31/2010,0.087'],
 ['11114000,415,01/01/2009,12/31/2010,0.040'],
 ['11114000,417,01/01/2009,12/31/2010,5'],
 ['11114000,418,01/01/2009,12/31/2010,0.34'],
 ['11114000,421,01/01/2009,12/31/2010,15.0'],
 ['11114000,430,01/01/2009,12/31/2010,0.8'],
 ['11114000,431,01/01/2009,12/31/2010,0'],
 ['11114000,432,01/01/2009,12/31/2010,5'],
 ['11114000,435,01/01/2009,12/31/2010,5'],
 ['11114000,573,01/01/2009,12/31/2010,0.00'],
 ['11114000,578,01/01/2009,12/31/2010,0.00'],
 ['11114000,601,01/01/2009,12/31/2010,2'],
 ['11114000,606,01/01/2009,12/31/2010,3.101'],
 ['11114000,607,01/01/2009,12/31/2010,0.000'],
 ['11114000,608,01/01/2009,12/31/2010,0.000'],
 ['11114000,609,01/01/2009,12/31/2010,0.173'],
 ['11114000,610,01/01/2009,12/31/2010,0.130'],
 ['11114000,611,01/01/2009,12/31/2010,2.047'],
 ['11114000,612,01/01/2009,12/31/2010,0.399'],
 ['11114000,613,01/01/2009,12/31/2010,0.191'],
 ['11114000,614,01/01/2009,12/31/2010,0.148'],
 ['11114000,617,01/01/2009,12/31/2010,0.100'],
 ['11114000,618,01/01/2009,12/31/2010,0.008'],
 ['11114000,619,01/01/2009,12/31/2010,0.000'],
 ['11114000,620,01/01/2009,12/31/2010,0.000'],
 ['11114000,621,01/01/2009,12/31/2010,0.000'],
 ['11114000,626,01/01/2009,12/31/2010,0.000'],
 ['11114000,627,01/01/2009,12/31/2010,0.000'],
 ['11114000,628,01/01/2009,12/31/2010,0.000'],
 ['11114000,629,01/01/2009,12/31/2010,0.000'],
 ['11114000,630,01/01/2009,12/31/2010,0.000'],
 ['11114000,631,01/01/2009,12/31/2010,0.000'],
 ['11114000,645,01/01/2009,12/31/2010,0.100'],
 ['11114000,646,01/01/2009,12/31/2010,0.010'],
 ['11114100,203,01/01/2009,12/31/2010,3.33'],
 ['11114100,204,01/01/2009,12/31/2010,3.40'],
 ['11114100,205,01/01/2009,12/31/2010,4.74'],
 ['11114100,208,01/01/2009,12/31/2010,63'],
 ['11114100,221,01/01/2009,12/31/2010,0.0'],
 ['11114100,255,01/01/2009,12/31/2010,87.73'],
 ['11114100,262,01/01/2009,12/31/2010,0'],
 ['11114100,263,01/01/2009,12/31/2010,0'],
 ['11114100,269,01/01/2009,12/31/2010,4.74'],
 ['11114100,291,01/01/2009,12/31/2010,0.0'],
 ['11114100,301,01/01/2009,12/31/2010,128'],
 ['11114100,303,01/01/2009,12/31/2010,0.05'],
 ['11114100,304,01/01/2009,12/31/2010,13'],
 ['11114100,305,01/01/2009,12/31/2010,97'],
 ['11114100,306,01/01/2009,12/31/2010,139'],
 ['11114100,307,01/01/2009,12/31/2010,57'],
 ['11114100,309,01/01/2009,12/31/2010,0.36'],
 ['11114100,312,01/01/2009,12/31/2010,0.010'],
 ['11114100,317,01/01/2009,12/31/2010,2.0'],
 ['11114100,319,01/01/2009,12/31/2010,2'],
 ['11114100,320,01/01/2009,12/31/2010,2'],
 ['11114100,321,01/01/2009,12/31/2010,0'],
 ['11114100,322,01/01/2009,12/31/2010,0'],
 ['11114100,323,01/01/2009,12/31/2010,0.13'],
 ['11114100,328,01/01/2009,12/31/2010,0.0'],
 ['11114100,334,01/01/2009,12/31/2010,0'],
 ['11114100,337,01/01/2009,12/31/2010,0'],
 ['11114100,338,01/01/2009,12/31/2010,0'],
 ['11114100,401,01/01/2009,12/31/2010,0.9'],
 ['11114100,404,01/01/2009,12/31/2010,0.030'],
 ['11114100,405,01/01/2009,12/31/2010,0.123'],
 ['11114100,406,01/01/2009,12/31/2010,0.087'],
 ['11114100,415,01/01/2009,12/31/2010,0.040'],
 ['11114100,417,01/01/2009,12/31/2010,5'],
 ['11114100,418,01/01/2009,12/31/2010,0.34'],
 ['11114100,421,01/01/2009,12/31/2010,15.0'],
 ['11114100,430,01/01/2009,12/31/2010,0.8'],
 ['11114100,431,01/01/2009,12/31/2010,0'],
 ['11114100,432,01/01/2009,12/31/2010,5'],
 ['11114100,435,01/01/2009,12/31/2010,5'],
 ['11114100,573,01/01/2009,12/31/2010,0.00'],
 ['11114100,578,01/01/2009,12/31/2010,0.00'],
 ['11114100,601,01/01/2009,12/31/2010,2'],
 ['11114100,606,01/01/2009,12/31/2010,3.101'],
 ['11114100,607,01/01/2009,12/31/2010,0.000'],
 ['11114100,608,01/01/2009,12/31/2010,0.000'],
 ['11114100,609,01/01/2009,12/31/2010,0.173'],
 ['11114100,610,01/01/2009,12/31/2010,0.130'],
 ['11114100,611,01/01/2009,12/31/2010,2.047'],
 ['11114100,612,01/01/2009,12/31/2010,0.399'],
 ['11114100,613,01/01/2009,12/31/2010,0.191'],
 ['11114100,614,01/01/2009,12/31/2010,0.148'],
 ['11114100,617,01/01/2009,12/31/2010,0.100'],
 ['11114100,618,01/01/2009,12/31/2010,0.008'],
 ['11114100,619,01/01/2009,12/31/2010,0.000'],
 ['11114100,620,01/01/2009,12/31/2010,0.000'],
 ['11114100,621,01/01/2009,12/31/2010,0.000'],
 ['11114100,626,01/01/2009,12/31/2010,0.000'],
 ['11114100,627,01/01/2009,12/31/2010,0.000'],
 ['11114100,628,01/01/2009,12/31/2010,0.000'],
 ['11114100,629,01/01/2009,12/31/2010,0.000'],
 ['11114100,630,01/01/2009,12/31/2010,0.000'],
 ['11114100,631,01/01/2009,12/31/2010,0.000'],
 ['11114100,645,01/01/2009,12/31/2010,0.100'],
 ['11114100,646,01/01/2009,12/31/2010,0.010'],
 ['11114200,203,01/01/2009,12/31/2010,3.41'],
 ['11114200,204,01/01/2009,12/31/2010,1.08'],
 ['11114200,205,01/01/2009,12/31/2010,4.91'],
 ['11114200,208,01/01/2009,12/31/2010,43'],
 ['11114200,221,01/01/2009,12/31/2010,0.0'],
 ['11114200,255,01/01/2009,12/31/2010,89.77'],
 ['11114200,262,01/01/2009,12/31/2010,0'],
 ['11114200,263,01/01/2009,12/31/2010,0'],
 ['11114200,269,01/01/2009,12/31/2010,4.91'],
 ['11114200,291,01/01/2009,12/31/2010,0.0'],
 ['11114200,301,01/01/2009,12/31/2010,121'],
 ['11114200,303,01/01/2009,12/31/2010,0.03'],
 ['11114200,304,01/01/2009,12/31/2010,11'],
 ['11114200,305,01/01/2009,12/31/2010,91'],
 ['11114200,306,01/01/2009,12/31/2010,170'],
 ['11114200,307,01/01/2009,12/31/2010,53'],
 ['11114200,309,01/01/2009,12/31/2010,0.38'],
 ['11114200,312,01/01/2009,12/31/2010,0.012'],
 ['11114200,317,01/01/2009,12/31/2010,2.6'],
 ['11114200,319,01/01/2009,12/31/2010,1'],
 ['11114200,320,01/01/2009,12/31/2010,1'],
 ['11114200,321,01/01/2009,12/31/2010,0'],
 ['11114200,322,01/01/2009,12/31/2010,0'],
 ['11114200,323,01/01/2009,12/31/2010,0.00'],
 ['11114200,328,01/01/2009,12/31/2010,0.0'],
 ['11114200,334,01/01/2009,12/31/2010,0'],
 ['11114200,337,01/01/2009,12/31/2010,0'],
 ['11114200,338,01/01/2009,12/31/2010,0'],
 ['11114200,401,01/01/2009,12/31/2010,0.6'],
 ['11114200,404,01/01/2009,12/31/2010,0.039'],
 ['11114200,405,01/01/2009,12/31/2010,0.146'],
 ['11114200,406,01/01/2009,12/31/2010,0.090'],
 ['11114200,415,01/01/2009,12/31/2010,0.034'],
 ['11114200,417,01/01/2009,12/31/2010,5'],
 ['11114200,418,01/01/2009,12/31/2010,0.38'],
 ['11114200,421,01/01/2009,12/31/2010,16.0'],
 ['11114200,430,01/01/2009,12/31/2010,0.0'],
 ['11114200,431,01/01/2009,12/31/2010,0'],
 ['11114200,432,01/01/2009,12/31/2010,5'],
 ['11114200,435,01/01/2009,12/31/2010,5'],
 ['11114200,573,01/01/2009,12/31/2010,0.00'],
 ['11114200,578,01/01/2009,12/31/2010,0.00'],
 ['11114200,601,01/01/2009,12/31/2010,2'],
 ['11114200,606,01/01/2009,12/31/2010,0.916'],
 ['11114200,607,01/01/2009,12/31/2010,0.003'],
 ['11114200,608,01/01/2009,12/31/2010,0.007'],
 ['11114200,609,01/01/2009,12/31/2010,0.076'],
 ['11114200,610,01/01/2009,12/31/2010,0.062'],
 ['11114200,611,01/01/2009,12/31/2010,0.449'],
 ['11114200,612,01/01/2009,12/31/2010,0.177'],
 ['11114200,613,01/01/2009,12/31/2010,0.105'],
 ['11114200,614,01/01/2009,12/31/2010,0.036'],
 ['11114200,617,01/01/2009,12/31/2010,0.074'],
 ['11114200,618,01/01/2009,12/31/2010,0.020'],
 ['11114200,619,01/01/2009,12/31/2010,0.001'],
 ['11114200,620,01/01/2009,12/31/2010,0.000'],
 ['11114200,621,01/01/2009,12/31/2010,0.000'],
 ['11114200,626,01/01/2009,12/31/2010,0.002'],
 ['11114200,627,01/01/2009,12/31/2010,0.000'],
 ['11114200,628,01/01/2009,12/31/2010,0.000'],
 ['11114200,629,01/01/2009,12/31/2010,0.000'],
 ['11114200,630,01/01/2009,12/31/2010,0.000'],
 ['11114200,631,01/01/2009,12/31/2010,0.000'],
 ['11114200,645,01/01/2009,12/31/2010,0.077'],
 ['11114200,646,01/01/2009,12/31/2010,0.021'],
 ['11114300,203,01/01/2009,12/31/2010,3.37'],
 ['11114300,204,01/01/2009,12/31/2010,0.97'],
 ['11114300,205,01/01/2009,12/31/2010,4.99'],
 ['11114300,208,01/01/2009,12/31/2010,42'],
 ['11114300,221,01/01/2009,12/31/2010,0.0'],
 ['11114300,255,01/01/2009,12/31/2010,89.92'],
 ['11114300,262,01/01/2009,12/31/2010,0'],
 ['11114300,263,01/01/2009,12/31/2010,0'],
 ['11114300,269,01/01/2009,12/31/2010,5.20'],
 ['11114300,291,01/01/2009,12/31/2010,0.0'],
